"VENDOR PART#","MANUFACTURER PART #","DESCRIPTION","MSRP","CONTRACT_PRICE","QUANTITY ON HAND","MANUFACTURER_NAME","CATEGORY","SERIAL_FLAG","WEIGHT"
"ADL-DLSWAS68801400","DL-SWAS68801400","Usable Software Keyboard","60.00","40.80","0","Advantech-DLoG","ADL","N","0.000"
"ADL-DLSWKT64907200","DL-SWKT64907200","MS Win7 Prof. 64bit DE DLT-V83 i5/C","357.60","202.63","0","Advantech-DLoG","ADL","N","1.000"
"ADL-DLTM8110BBATT00E","DLT-M8110-BBATT00E","Battery 7.2V 2S2P 3800mAH DLT-M8110S 2x","341.00","231.87","0","Advantech-DLoG","ADL","N","1.170"
"ADL-DLTM8110HSTRAP0E","DLT-M8110-HSTRAP0E","Accessory,DLT-M8110 Hand strap","50.00","34.00","0","Advantech-DLoG","ADL","N","0.360"
"ADL-DLTM8110MCHARG0E","DLT-M8110-MCHARG0E","MULTI CHARGER DLT-M8110","495.00","336.58","0","Advantech-DLoG","ADL","Y","2.200"
"ADL-DLTM8110OFOCK00E","DLT-M8110-OFOCK00E","OFFICE DOCKING DLT-M8110","499.00","339.30","0","Advantech-DLoG","ADL","Y","2.750"
"ADL-DLTM8110VDOCK00E","DLT-M8110-VDOCK00E","VEHICLE DOCKING DLT-M8110","850.00","577.97","0","Advantech-DLoG","ADL","Y","6.820"
"ADL-DLV41087PL210W0E","DLV4108-7PL210W0ED","V4108/4GB/32GB/Win10 IoT/WIFI","3325.00","2327.43","0","Advantech-DLoG","ADL","Y","7.700"
"ADL-DLV62107HL110W0E","DLV6210-7HL110W0ED","DLT-V6210 PCAP/32GB/1300nits/WiFi/WIN 10","2890.00","2022.94","0","Advantech-DLoG","ADL","Y","8.000"
"ADL-DLV62107HL170W0E","DLV6210-7HL170W0ED","DLT-V6210 PCAP/32GB/1300nits/WiFi/WES7","2900.00","2029.94","0","Advantech-DLoG","ADL","Y","8.000"
"ADL-DLV62107HL1E0W0E","DLV6210-7HL1E0W0E","DLT-V6210 PCAP/32GB/1300nits/WiFi/WE8S","2900.00","2029.94","0","Advantech-DLoG","ADL","Y","8.000"
"ADL-DLV62107HL1M0W0E","DLV6210-7HL1M0W0ED","DLT-V6210 PCAP/32GB/1300nits/WiFi/WEC7","2854.00","1997.74","0","Advantech-DLoG","ADL","Y","8.000"
"ADL-DLV62107PL110W0E","DLV6210-7PL110W0ED","DLT-V6210 PCAP/32GB/600nits/WiFi/WIN 10","2690.00","1921.43","0","Advantech-DLoG","ADL","Y","8.000"
"ADL-DLV62107PL170W0E","DLV6210-7PL170W0ED","DLT-V6210 PCAP/32GB/600nits/WiFi/WES7","2700.00","1928.57","6","Advantech-DLoG","ADL","Y","8.000"
"ADL-DLV62107PL1E0W0E","DLV6210-7PL1E0W0E","DLT-V6210 PCAP/32GB/600nits/WiFi/WE8S","2700.00","1889.94","0","Advantech-DLoG","ADL","Y","8.000"
"ADL-DLV62107PL1M0W0E","DLV6210-7PL1M0W0ED","DLT-V6210 PCAP/32GB/600nits/WiFi/WEC7","2654.00","1857.74","0","Advantech-DLoG","ADL","Y","8.000"
"ADL-DLV62107PL1P0W0E","DLV6210-7PL1P0W0ED","DLT-V6210 PCAP/32GB/600nits/WiFi/Win7Pro","2900.00","2029.94","0","Advantech-DLoG","ADL","Y","8.000"
"ADL-DLV72107JD1CA101","DLV72107JD1CA101-R","V7210 10""RES QC1.9GHZ 4/32GB WES7 WLAN","3563.00","2422.71","0","Advantech-DLoG","ADL","Y","13.228"
"ADL-DLV72107JD1DA101","DLV72107JD1DA101-R","V7210 10""RES QC1.9GHZ 4/32GB WPR7 WLAN","3671.00","2496.15","0","Advantech-DLoG","ADL","Y","13.228"
"ADL-DLV72107JK1CA101","DLV72107JK1CA101-R","V7210 10""RES QC1.9GHZ 4/16GB WES7 WLAN","3133.00","2130.33","0","Advantech-DLoG","ADL","Y","13.228"
"ADL-DLV72107JK1WH101","DLV72107JK1WH101-R","V7210 10""RES QC1.9GHZ 16GB ANDR LINUX WL","3123.00","2123.53","0","Advantech-DLoG","ADL","Y","13.228"
"ADL-DLV72107JL1HA101","DLV72107JL1HA101-R","DLT-V7210,Resistive,32GB CF,W10 IoT,WLAN","3168.00","2154.13","0","Advantech-DLoG","ADL","Y","12.900"
"ADL-DLV72107JM2DA101","DLV72107JM2DA101-R","QC1.9,XGA10.4R,4&64G,KN10,WPR,WL,DCPUP","3526.00","2397.55","0","Advantech-DLoG","ADL","Y","12.900"
"ADL-DLV72107PC1CA101","DLV72107PC1CA101-R","V7210 10""PCT QC1.9GHZ 4/16GB WES7 WLAN","3498.00","2378.51","0","Advantech-DLoG","ADL","Y","13.228"
"ADL-DLV72107PC1CA102","DLV72107PC1CA102-R","V72 10""PCT QC1.9GHZ 16GB WES7 10KEY WLAN","3618.00","2460.11","0","Advantech-DLoG","ADL","Y","13.228"
"ADL-DLV72107PD1DA101","DLV72107PD1DA101-R","V7210 10""PCT QC1.9GHZ 4/32GB WPR7 WLAN","3891.00","2645.74","0","Advantech-DLoG","ADL","Y","13.228"
"ADL-DLV72107PL1CA101","DLV72107PL1CA101-R","V72 10""PCT QC1.9GHZ 32GB WES7 10KEY WLAN","3448.00","2344.51","0","Advantech-DLoG","ADL","Y","13.228"
"ADL-DLV72107PL1YA101","DLV72107PL1YA101-R","V72 10""PCT 4/32GB WIN10 10KEY WLAN","3388.00","2303.72","0","Advantech-DLoG","ADL","Y","13.228"
"ADL-DLV72107PL1YB101","DLV72107PL1YB101-R","V72 10""PCT 4/32GB WIN10 DE 10KEY WLAN","3388.00","2303.72","0","Advantech-DLoG","ADL","Y","13.228"
"ADL-DLV72107SM1HJ101","DLV72107SM1HJ101-R","V7210 10""PCT 4 GB QWERTZ WIN10","3958.00","2691.30","0","Advantech-DLoG","ADL","Y","13.228"
"ADL-DLV72107TL1CA101","DLV72107TL1CA101-R","DLT-V72 Series,10"",Embedded KB,PCT,WIN7","4093.00","2883.95","0","Advantech-DLoG","ADL","Y","13.150"
"ADL-DLV72107TL1HJ101","DLV72107TL1HJ101-R","DLT-V72 Series,10"",Embedded KB,PCT,WIN10","4083.00","2776.29","0","Advantech-DLoG","ADL","Y","13.150"
"ADL-DLV72107TL1HJ102","DLV72107TL1HJ102-R","DLT-V72 Series,10"",Embedded KB,PCT,WIN10","3888.00","2643.70","0","Advantech-DLoG","ADL","Y","13.150"
"ADL-DLV72127JD1DA101","DLV72127JD1DA101-R","V7212 12""RES QC1.9GHZ 4/32GB WPR7 WLAN","3891.00","2645.74","0","Advantech-DLoG","ADL","Y","13.228"
"ADL-DLV72127JK1CA101","DLV72127JK1CA101-R","V7212 12""RES QC1.9GHZ 4/16GB WES7 WLAN","3353.00","2279.92","0","Advantech-DLoG","ADL","Y","13.228"
"ADL-DLV72127MC2CA101","DLV72127MC2CA101-R","DLT-V7210,10"" RES DEFROST 4/16GB WES7","4543.00","3089.08","0","Advantech-DLoG","ADL","Y","13.150"
"ADL-DLV72127ML2CA101","DLV72127ML2CA101-R","DLT-V7212,12"" Resistive,Defroster,10keys","4443.00","3021.08","0","Advantech-DLoG","ADL","Y","15.350"
"ADL-DLV72127PC1CA101","DLV72127PC1CA101-R","V7212 12""PCT QC1.9GHZ 4/16GB WES7 WLAN","3798.00","2582.50","0","Advantech-DLoG","ADL","Y","13.228"
"ADL-DLV72127PC1CA102","DLV72127PC1CA102-R","V72 12""PCT QC1.9GHZ 16GB WES7 10KEY WLAN","3918.00","2664.10","0","Advantech-DLoG","ADL","Y","13.228"
"ADL-DLV72127PD1DA101","DLV72127PD1DA101-R","V7212 12""PCT QC1.9GHZ 4/32GB WPR7 WLAN","4191.00","2849.73","0","Advantech-DLoG","ADL","Y","13.228"
"ADL-DLV72127PL1CA101","DLV72127PL1CA101-R","V72 12""PCT XGA 4/32GB MLC WES7 10KEY WL","3698.00","2514.51","0","Advantech-DLoG","ADL","Y","13.228"
"ADL-DLV72127PL1YA101","DLV72127PL1YA101-R","V72 12""PCT XGA 4/32GB MLC WIN10 10KEY WL","3688.00","2507.71","0","Advantech-DLoG","ADL","Y","13.228"
"ADL-DLV72127PL2CA101","DLV72127PL2CA101-R","QC1.9,XGA12.1C,4&32G,KN10,WES,WL,DCPUP","3893.00","2647.10","0","Advantech-DLoG","ADL","Y","14.900"
"ADL-DLV8310AAC2DA101","DLV8310AAC2DA101-R","V8310 10""RES DC1.8GHZ 2/16GB WPR 5K WLAN","3831.00","2604.94","0","Advantech-DLoG","ADL","Y","10.582"
"ADL-DLV8310ABC2DA101","DLV8310ABC2DA101-R","V8310 10""RES DC1.8GHZ 2/16GB WPR7 26K WL","3892.00","2646.42","0","Advantech-DLoG","ADL","Y","10.582"
"ADL-DLV8310AKC1GA101","DLV8310AKC1GA101-R","V8310 10""RES DC1.8GHZ 2/16GB WIN8 26K WL","3577.00","2432.23","0","Advantech-DLoG","ADL","Y","10.582"
"ADL-DLV8310BAB1CA101","DLV8310BAB1CA101-R","V8310 10""RES DC1.8GHZ 4/8GB WES7 5K WLAN","3478.00","2364.91","0","Advantech-DLoG","ADL","Y","10.582"
"ADL-DLV8310BKC1CA101","DLV8310BKC1CA101-R","V8310 10""RES DC1.8GHZ 4/16GB WES 26K WL","3643.00","2477.11","0","Advantech-DLoG","ADL","Y","10.582"
"ADL-DLV8310CCM1HJ401","DLV8310CCM1HJ401-R","V8310 10""SVGA i5 4/64GB WIN 10 26K WIFI","5277.00","3588.17","0","Advantech-DLoG","ADL","Y","10.582"
"ADL-DLV8310CDACHSER0","DLV8310C-DACHSER-01","V8310 10"" 2/8GB WES7 26K WLAN DACHSER","3808.00","2736.29","0","Advantech-DLoG","ADL","Y","10.582"
"ADL-DLV8310CKM1XX101","DLV8310CKM1XX101-R","V8310 10""RES i5 4/64GB NO-OS 26K WIFI","4656.00","3165.91","0","Advantech-DLoG","ADL","Y","10.582"
"ADL-DLV8310CKZ1HA101","DLV8310CKZ1HA101-R","V8310 10""RES i5 4/128GB WIN10 26K WIFI","4644.00","3157.75","0","Advantech-DLoG","ADL","Y","10.582"
"ADL-DLV8310EAD1HJ101","DLV8310EAD1HJ101-R","V83 10""RES CEL 4/32GB WIN10 5K WLAN UPS","4200.00","2855.85","0","Advantech-DLoG","ADL","Y","13.228"
"ADL-DLV8310EAN1DA101","DLV8310EAN1DA101-R","V8310 10""RES CEL 128GB WPR7 5K WLAN","3887.00","2643.02","0","Advantech-DLoG","ADL","Y","10.582"
"ADL-DLV8310EEK2CA101","DLV8310EEK2CA101-R","V8310 10""CAP DC1.6GHZ 4/16 GB WES7","4005.00","2723.25","0","Advantech-DLoG","ADL","Y","10.582"
"ADL-DLV8310EEN1HJ401","DLV8310EEN1HJ401-R","V8310 10""CAP DC1.6GHZ 4/128 GB WIN10","4427.00","3010.20","0","Advantech-DLoG","ADL","Y","10.582"
"ADL-DLV8310IBB1CA101","DLV8310IBB1CA101-R","V8310 10""RES IC  2/8GB WES 7 26K WLAN","3352.00","2279.24","0","Advantech-DLoG","ADL","Y","10.582"
"ADL-DLV8312AOB1CA101","DLV8312AOB1CA101-R","V8312 12""PCT DC1.8GHZ 2/8GB WES 9K WLAN","4063.00","2762.69","0","Advantech-DLoG","ADL","Y","13.228"
"ADL-DLV8312BIC1DA101","DLV8312BIC1DA101-R","V8312 12""RES DC1.8GHZ 4/16GB WPR 5K WLAN","4027.00","2738.21","0","Advantech-DLoG","ADL","Y","13.228"
"ADL-DLV8312DKZ1CA101","DLV8312DKZ1CA101-R","V8312 RES I5 1.9GHZ 8/128GB WES 26K WL","4779.00","3249.55","0","Advantech-DLoG","ADL","Y","13.228"
"ADL-DLV8312EID1DA101","DLV8312EID1DA101-R","V8312 12""RES CELERON 4/32GB WPR7 5K WLAN","4517.00","3071.40","0","Advantech-DLoG","ADL","Y","13.228"
"ADL-DLV8312EID1DI101","DLV8312EID1DI101-R","V8312 12""RES CEL 4/32GB WPR7 FR 5K WLAN","4432.00","3013.60","0","Advantech-DLoG","ADL","Y","13.228"
"ADL-DLV8312EID2HJ101","DLV8312EID2HJ101-R","V83 12""RES CEL 4/32GB WIN10 5K WLAN UPS","4500.00","3059.84","0","Advantech-DLoG","ADL","Y","13.228"
"ADL-DLV8312ELN1HJ101","DLV8312ELN1HJ101-R","V8312 12,C2G,XGA,26sr,128G,Win10 FR OS","4429.00","3011.56","0","Advantech-DLoG","ADL","Y","13.228"
"ADL-DLV8312IKB1CA101","DLV8312IKB1CA101-R","V8312 12""RES CELERON 2/8GB WES 26K WLAN","3713.00","2524.71","2","Advantech-DLoG","ADL","Y","13.228"
"ADL-DLV8312IKB1CI101","DLV8312IKB1CI101-R","V8312 12""RES CELERON 2/8GB FR WES 26K WL","3713.00","2524.71","0","Advantech-DLoG","ADL","Y","13.228"
"ADL-DLV8312IKD1HJ101","DLV8312IKD1HJ101-R","V8312 12""RES CEL 2/SLC 32GB WIN10 26K WL","4203.00","2857.89","0","Advantech-DLoG","ADL","Y","13.228"
"ADL-DLV8312IKL1HJ101","DLV8312IKL1HJ101-R","V8312 12""RES CEL 2/MLC 32GB WIN10 26K WL","3818.00","2596.10","0","Advantech-DLoG","ADL","Y","13.228"
"ADL-DLV8312ILC1XX101","DLV8312ILC1XX101-R","V8312 12,C2G,XGA,26sr,16G,DC,XX,Wirc","4220.00","2869.45","0","Advantech-DLoG","ADL","Y","13.228"
"ADL-DLV8312ILN1XX101","DLV8312ILN1XX101-R","V8312 12,C2G,XGA,26sr,128G,DC,XX,Wirc","4200.00","2855.85","0","Advantech-DLoG","ADL","Y","13.228"
"ADL-DLV8315AKB1CA101","DLV8315AKB1CA101R","V8315 15""RES DC1.8GHZ 2/8GB WES 26K WLAN","3802.00","2585.22","0","Advantech-DLoG","ADL","Y","13.228"
"ADL-DLV8315AKC1FA101","DLV8315AKC1FA101-R","V8315 RES DC1.8GHZ 2/16GB WE8.1e 26K WL","4197.00","2853.81","0","Advantech-DLoG","ADL","Y","13.228"
"ADL-DLV8315BIC1CA101","DLV8315BIC1CA101-R","15,D4G,XGA,5,16G,DC,ES7e,Wirc","4069.00","2766.77","1","Advantech-DLoG","ADL","Y","13.228"
"ADL-DLV8315DMD000000","DLV8315 DMD0000 00","CUST DLT-V83 15""RES  4/8GB LIN 26K WL","3892.00","2646.42","0","Advantech-DLoG","ADL","Y","10.582"
"ADL-DLV8315DMWS00100","DLV8315-DMWS001-00","CUST DLT-V83 15""PCT  4/8GB LIN 9K WL","3603.00","2449.91","0","Advantech-DLoG","ADL","Y","10.582"
"ADL-DLV8315EID1DI101","DLV8315EID1DI101-R","V8315 15""RES CEL 4/32GB WPR7 FR 5K WLAN","4582.00","3115.59","0","Advantech-DLoG","ADL","Y","13.228"
"ADL-DLV8315EKM1XX101","DLV8315EKM1XX101-R","V8315 15""RES i5 4/64GB NO OS 26K WLAN","4865.00","3308.02","0","Advantech-DLoG","ADL","Y","13.228"
"ADL-DLWFAK70277200","DL-WFAK70277200","DLV6210/M8110-WIFI ANTENA LOW PROFIL RED","297.00","191.90","0","Advantech-DLoG","ADL","N","2.000"
"ADL-DLXMT50AEF2AA102","DLXMT50AEF2AA102-R","10,M,SVGA,25,256M,24/48,CEe,Wirclp","3229.00","2195.60","0","Advantech-DLoG","ADL","Y","7.716"
"ADL-DLXMT50DACHSER00","DLXMT50-DACHSER-00","XMT5 10""RES WCE6 256MB 25K WLAN DACHSER","3562.00","2559.52","0","Advantech-DLoG","ADL","Y","5.952"
"ADL-DLXMT57AAF1AA101","DLXMT57AAF1AA101-R","XMT5 7""RES PX32 256MB WCE6 4KEY WLAN","2699.00","1835.22","0","Advantech-DLoG","ADL","Y","5.952"
"ADL-DV7210XA11F3KAA0","D-V7210XA11F3KAAA0","V7210 10""RES QC1.9GHZ 16GB ANDR LINUX WL","3123.00","2123.53","0","Advantech-DLoG","ADL","Y","13.228"
"ADL-DV7210XA11F4C9AA","D-V7210XA11F4C9AA2","V7210 10""RES QC1.9GHZ 4/32GB WES7 WLAN","3178.00","2160.92","0","Advantech-DLoG","ADL","Y","13.228"
"ADL-DV7210XA12F3KAA0","D-V7210XA12F3KAAA0","V72 10""PCT QC1.9GHz 4/16GB ANDROID WLAN","3488.00","2371.71","0","Advantech-DLoG","ADL","Y","13.228"
"ADL-DV7212XA11F7H9AA","D-V7212XA11F7H9AA0","DLT-V7212 12""RES 256GB WIN10 10KEY WLAN","3948.00","2684.50","0","Advantech-DLoG","ADL","Y","13.228"
"ADL-DV7212XA11M3C9AA","D-V7212XA11M3C9AA0","DLT-V7212 12""RES 4/16GB WES7 10KEY WLAN","4228.00","2874.89","0","Advantech-DLoG","ADL","Y","11.000"
"ADL-DV7212XA12F7H9AA","D-V7212XA12F7H9AA0","DLT-V7212 12""PCT 256GB WIN10 10KEY WLAN","4293.00","2919.08","0","Advantech-DLoG","ADL","Y","13.228"
"ADL-DV8310XC11G4H9AA","D-V8310XC11G4H9AA0","V8310 10""RES 4/32GB WIN10 26K WLAN","3704.00","2518.59","0","Advantech-DLoG","ADL","Y","10.582"
"ADL-DV8310XC11L3C9AA","D-V8310XC11L3C9AA0","V8310 10""RES CEL 4/16GB WES7 26K WLAN","3619.00","2460.79","0","Advantech-DLoG","ADL","Y","10.582"
"ADL-DV8310XC12K4H9AA","D-V8310XC12K4H9AA0","V8310 10""PCT 4/32GB WIN10 9K WLAN","3884.00","2640.98","0","Advantech-DLoG","ADL","Y","10.582"
"ADL-DV8312XC11G3C9AA","D-V8312XC11G3C9AA1","V8312 12""RES CEL 4/16GB WES7 26K WLAN","3713.00","2524.71","0","Advantech-DLoG","ADL","Y","13.228"
"ADL-DV8312XC11G4H9AA","D-V8312XC11G4H9AA0","V8312 12""RES 4/32GB WIN10 26K WLAN","3919.00","2664.78","0","Advantech-DLoG","ADL","Y","10.582"
"ADL-DV8312XC12E4H9AA","D-V8312XC12E4H9AA0","V8312 12""PCT 4/32GB WIN10 9K WLAN","4234.00","2878.97","0","Advantech-DLoG","ADL","Y","10.582"
"ADL-PPCARMA03","PPC-ARM-A03","DESKTOP STAND UTC 315","267.19","192.37","0","Advantech-DLoG","ADL","N","0.880"
"ADL-PWS770BAT200E","PWS-770-BAT200E","PWS770 EXTERNAL BATTERY (5000mA)","269.00","273.27","0","Advantech-DLoG","ADL","N","1.210"
"ADL-PWS770CAD1200E","PWS-770-CAD1200E","PWS CAR ADAPTER WITH 12V RELAY","221.00","224.51","0","Advantech-DLoG","ADL","N","0.990"
"ADL-PWS770CAD2400E","PWS-770-CAD2400E","PWS CAR ADAPTER WITH 24V RELAY","221.00","224.51","0","Advantech-DLoG","ADL","N","0.990"
"ADL-PWS770CADAP00E","PWS-770-CADAP00E","PWS CAR ADAPTER TO CIGAR LIGHTER","195.00","198.10","0","Advantech-DLoG","ADL","N","0.550"
"ADL-PWS770CRADLE00E","PWS-770-CRADLE00E","PWS770 DOCKING STATION","325.00","330.16","0","Advantech-DLoG","ADL","N","2.640"
"ADL-PWS770S3A0PC001E","PWS-770-S3A0PC001E","PWS770 10"" 2/32GB SSD WIN 7 BT WLAN","3395.00","3448.89","0","Advantech-DLoG","ADL","Y","4.180"
"ADL-PWS770VCRADLE00E","PWS-770-VCRADLE00E","PWS770 VEHICLE DOCKING STATION","669.00","679.62","0","Advantech-DLoG","ADL","N","3.300"
"ADL-PWS8701601ET","PWS8701601E-T","PWS-870 i3/Sun/4G/64GB/WiFi/BT/WES 8","4072.00","4136.63","0","Advantech-DLoG","ADL","Y","4.180"
"ADL-PWS8701602ET","PWS8701602E-T","PWS870 10""PCT i3 4/64GB WIN7 RFID 2DIMGR","5150.00","5231.75","0","Advantech-DLoG","ADL","Y","4.180"
"ADL-PWS8701603ET","PWS8701603E-T","PWS870 10""PCT I5 1.9GHZ 4/64GB WIN8","4803.00","4879.24","0","Advantech-DLoG","ADL","Y","4.180"
"ADL-PWS8701604ET","PWS8701604E-T","PWS870 10""i5 4/64GB WIN7 RFID BIO-RDR 2D","5779.00","5870.73","0","Advantech-DLoG","ADL","Y","4.180"
"ADL-PWS8701605ET","PWS8701605E-T","PWS87 10""i7 8/128GB WIN8 RFID BIO-RDR 2D","6650.00","6755.56","0","Advantech-DLoG","ADL","Y","4.180"
"ADL-PWS8703S6W0E000E","PWS-870-3S6W0E000E","PWS870 10"" i3 4/64GB WIN8 BT WIFI","4072.00","4136.63","0","Advantech-DLoG","ADL","Y","4.180"
"ADL-PWS8707S6G6P5FOE","PWS-870-7S6G6P5F0E","PWS870 10"" i7 4/64GB WIN8 BT WIFI/GPS/4G","6374.00","6475.17","0","Advantech-DLoG","ADL","Y","4.180"
"ADL-PWS870BAT100E","PWS-870-BAT100E","PWS870 EXTERNAL BATTERY","264.00","268.19","0","Advantech-DLoG","ADL","Y","1.210"
"ADL-PWS870BTRY","PWS870-BTRY","PWS870 EXTERNAL BATTERY","264.00","268.19","0","Advantech-DLoG","ADL","N","1.210"
"ADL-PWS870CRADLE00E","PWS-870-CRADLE00E","PWS870 DESK DOCKING STATION","451.00","458.16","0","Advantech-DLoG","ADL","Y","2.640"
"ADL-PWS870EXT100E","PWS-870-EXT100E","PWS870 I/O EXTENSION","485.00","492.70","0","Advantech-DLoG","ADL","N","0.550"
"ADL-PWS870EXT200E","PWS-870-EXT200E","PWS870 RFID EXTENSION (EU)","635.00","645.08","0","Advantech-DLoG","ADL","N","9.860"
"ADL-PWS870EXT300E","PWS-870-EXT300E","PWS870 MSR AND SMART CARD READER EXT","464.00","471.37","0","Advantech-DLoG","ADL","Y","0.480"
"ADL-PWS870MBC00E","PWS-870-MBC00E","PWS870 MULTI BATTERY CHARGER","771.00","783.24","0","Advantech-DLoG","ADL","Y","5.720"
"ADL-PWS870UCOVER00E","PWS-870-UCOVER00E","PWS870 UNIVERSAL COVER","141.00","143.24","0","Advantech-DLoG","ADL","N","1.210"
"ADL-PWS870VCRADLE00E","PWS-870-VCRADLE00E","PWS870 VEHICLE DOCKING STATION","744.00","755.81","0","Advantech-DLoG","ADL","Y","3.300"
"ADL-PWS870VMOUNT00E","PWS-870-VMOUNT00E","PWS870 VEHICLE/WALL MOUNT","267.00","271.24","0","Advantech-DLoG","ADL","N","2.640"
"ADL-S10A93S10A1001","S10A-93-S10A1-001","PWS-770 CARRYING BAG","115.00","116.83","0","Advantech-DLoG","ADL","N","2.200"
"ADL-S10A93S10AA002","S10A-93-S10AA-002","PWS-770 HAND&SHOULDER STRAP","45.00","45.71","0","Advantech-DLoG","ADL","N","2.200"
"ADL-SDLSAOP12474000","SDL-SAOP12474000","12 VDC at COM1","61.00","41.48","0","Advantech-DLoG","ADL","N","0.220"
"ADL-SDLSAOP91640900","SDL-SAOP91640900","Configuration terminal for V7210","19.00","12.92","0","Advantech-DLoG","ADL","N","0.000"
"ADL-SDLSWAP68801202","SDL-SWAP68801202","Software wedge (for Windows) for DLoG","120.00","81.60","0","Advantech-DLoG","ADL","N","0.000"
"ADL-SDLSWAP68801310","SDL-SWAP68801310","V8310 SOFTWARE KEYBOARD FOR WINDOWS","60.00","40.80","0","Advantech-DLoG","ADL","N","0.000"
"ADL-SDLSWAP68940502","SDL-SWAP68940502","XMT 5 SOFTWARE KEYBOARD FOR WINDOWS","45.00","30.60","0","Advantech-DLoG","ADL","N","0.000"
"ADL-SDLSWAS68801203","SDL-SWAS68801203","SOFTWARE WEDGE WINDOWS FOR DLOG TERMINAL","120.00","81.60","0","Advantech-DLoG","ADL","N","0.000"
"ADL-TPC1751HE3AE","TPC-1751H-E3AE","TPC 17"" SXGA ATOM E3827 1.75 GHZ, 4G","1957.72","1409.54","0","Advantech-DLoG","ADL","Y","10.582"
"ADL-TPC1751TE3AEBUN","TPC-1751T-E3AEBUN","TOUCH PC 17"" SXGA ATOM E3827 1.75 GHZ 4G","3135.13","1531.42","0","Advantech-DLoG","ADL","Y","10.582"
"ADL-TPC1751TJ3AE","TPC-1751T-J3AE","TOUCH PC 17"" SXGA J1900, 2 GHz, 4G","1957.72","1409.54","0","Advantech-DLoG","ADL","Y","10.582"
"ADL-UBX310DLSB0E","UBX-310D-LSB0E","UBX-310D 4GB RAM 64G m-SATA WinPOSR7","658.78","529.89","0","Advantech-DLoG","ADL","Y","5.000"
"ADL-UPOS211DP1801T","UPOS211DP1801-T","UPOS-211 J1900 4/64GB 4COM 15""PCAP wifi","803.35","646.17","0","Advantech-DLoG","ADL","Y","15.180"
"ADL-UPOS211DPBST20","UPOS-211DP-BST20","UPOS-211 J1900 4/64GB SSD 15""PCAP NO OS","789.65","635.15","0","Advantech-DLoG","ADL","Y","15.180"
"ADL-UPOS211DPBST30","UPOS-211DP-BST30","UPOS-211 J1900 4/64GB 4COM 15""PCAP 5USB","903.00","569.28","2","Advantech-DLoG","ADL","Y","15.180"
"ADL-UPOS211DPBST60","UPOS-211DP-BST60","UPOS211 J1900 4/64GB 15""PCAP WIN10 BLACK","969.35","611.11","5","Advantech-DLoG","ADL","Y","15.180"
"ADL-UPOS211DPBST61","UPOS-211DP-BST61","UPOS211 J1900 4/64GB 15""PCAP POSR7 BLACK","1042.10","656.98","0","Advantech-DLoG","ADL","Y","15.180"
"ADL-UPOS211DPWST60","UPOS-211DP-WST60","UPOS211 J1900 4/64GB 15""PCAP WIN10 WHITE","969.35","611.11","5","Advantech-DLoG","ADL","Y","15.180"
"ADL-UPOS211DPWST61","UPOS-211DP-WST61","UPOS211 J1900 4/64GB 15""PCAP POSR7 WHITE","907.79","730.17","0","Advantech-DLoG","ADL","Y","15.180"
"ADL-UPOSM07GBST00","UPOS-M07G-BST00","7"" LCD REAR DSPL FOR UPOS-211, BLACK","164.78","107.51","0","Advantech-DLoG","ADL","Y","15.180"
"ADL-UPOSM10GBST00","UPOS-M10G-BST00","10"" LCD REAR DSPL FOR UPOS-211, BLACK","250.35","163.35","0","Advantech-DLoG","ADL","Y","15.180"
"ADL-UPOSM10GWST00","UPOS-M10G-WST00","10"" LCD REAR DSPL FOR UPOS-211, WHITE","235.30","195.88","0","Advantech-DLoG","ADL","Y","15.180"
"ADL-UPOSP01B110","UPOS-P01-B110","2x20 CUST REAR DSPL FOR UPOS-211, BLACK","156.20","101.92","0","Advantech-DLoG","ADL","Y","15.180"
"ADL-UPOSP03B112","UPOS-P03-B112","MSR+DALLAS RDR FOR UPOS-211, BLACK","113.40","73.99","0","Advantech-DLoG","ADL","Y","15.180"
"ADL-UPOSP03B113","UPOS-P03-B113","MSR+RFID RDR FOR UPOS-211, BLACK","171.68","142.92","0","Advantech-DLoG","ADL","Y","15.180"
"ADL-UPOSP03B114","UPOS-P03-B114","MSR+FINGER PRINT RDR FOR UPOS-211, BLACK","261.05","170.33","0","Advantech-DLoG","ADL","Y","15.180"
"ADL-UPOSP03B115","UPOS-P03-B115","MSR+IC CARD RDR FOR UPOS-211, BLACK","115.34","96.02","0","Advantech-DLoG","ADL","Y","15.180"
"ADL-UPOSP03B116","UPOS-P03-B116","RFID RDR FOR UPOS-211, BLACK","104.85","68.41","0","Advantech-DLoG","ADL","Y","15.180"
"ADL-UPOSP05B110","UPOS-P05-B110","2D BARCODE IMAGER FOR UPOS-211, BLACK","233.48","194.36","0","Advantech-DLoG","ADL","Y","15.180"
"ADL-UTC300PB10E","UTC-300P-B10E","PER MODULE,1D SCANNER GREY UTC315","246.31","177.34","0","Advantech-DLoG","ADL","N","2.205"
"ADL-UTC300PB11E","UTC-300P-B11E","PER MODULE,1D SCANNER GREY UTC315","579.86","417.49","0","Advantech-DLoG","ADL","N","2.205"
"ADL-UTC300PB20E","UTC-300P-B20E","PER MODULE,1D SCANNER GREY UTC315","246.31","177.34","0","Advantech-DLoG","ADL","N","2.205"
